Date,Close/Last,Volume,Open,High,Low
11/07/2023,81.61,"36,562",85.23,85.32,81.42
11/06/2023,85.18,"26,172",85.39,86.26,85.08
11/03/2023,84.89,"34,819",86.86,87.78,84.55
11/02/2023,86.85,"30,970",84.94,87.03,84.61
11/01/2023,84.63,"34,999",85.45,87.22,84.56
10/31/2023,87.41,506,87.81,88.53,87.42
10/30/2023,87.45,"11,917",90.3,89.81,87.22
10/27/2023,90.48,"18,051",88.26,90.74,87.84
10/26/2023,87.93,"20,594",90.04,90.36,87.55
10/25/2023,90.13,"42,776",88.14,90.34,89.36
10/24/2023,88.07,"33,083",90.35,90.24,87.35
10/23/2023,89.83,"30,639",92.13,90.49,90.35
10/20/2023,92.16,"29,062",92.85,93.79,91.68
10/19/2023,92.38,"33,690",91.34,93.47,89.53
10/18/2023,91.5,"33,839",90.9,92.97,90.6
10/17/2023,89.9,"26,292",90.06,90.92,88.87
10/16/2023,89.65,"28,126",90.92,91.39,89.49
10/13/2023,90.89,"43,204",86.41,90.99,86.28
10/12/2023,86,"39,763",85.6,87.64,85.28
10/11/2023,85.82,"36,905",87.75,88.25,85.22
10/10/2023,87.65,"28,636",88.11,88.47,86.92
10/09/2023,88.15,"36,843",86.35,89,86.13
10/06/2023,84.58,"40,937",84.22,84.96,83.45
10/05/2023,84.07,"44,382",86.03,86.51,83.84
10/04/2023,85.81,"47,942",90.96,91.19,85.73
10/03/2023,90.92,"47,888",90.44,91.56,89.52
10/02/2023,90.71,"37,242",92.19,93.32,90.35
09/29/2023,95.31,337,95.1,96.24,94.96
09/28/2023,95.38,"5,668",96.62,97.63,94.75
09/27/2023,96.55,"22,341",94.16,97.04,94.15
09/26/2023,93.96,"17,902",93.26,94.21,91.8
09/25/2023,93.29,"17,454",93.75,94.25,92.54
09/22/2023,93.27,"25,428",93.32,94.63,92.8
09/21/2023,93.3,"35,966",93.22,94.6,92.2
09/20/2023,93.53,"42,484",94.48,94.73,92.76
09/19/2023,94.34,"42,527",94.63,95.95,94.17
09/18/2023,94.43,"33,428",94.2,94.95,93.78
09/15/2023,93.93,"34,419",94.13,94.61,92.67
09/14/2023,93.7,"35,503",92.2,94.21,92.03
09/13/2023,91.88,"31,141",91.93,92.83,91.63
09/12/2023,92.06,"28,732",90.56,92.42,90.54
09/11/2023,90.64,"28,636",90.66,91.45,90.12
09/08/2023,90.65,"26,073",89.8,91.02,89.3
09/07/2023,89.92,"21,657",90.61,90.86,89.47
09/06/2023,90.6,"24,372",89.98,91.11,89.25
09/05/2023,90.04,"45,915",89.12,91.18,89.12
09/01/2023,88.55,"32,352",86.82,88.96,86.74
08/31/2023,86.86,126,85.85,86.9,85.85
08/30/2023,85.86,"10,958",85.63,86.21,85.13
08/29/2023,85.49,"13,837",84.38,85.65,83.78
08/28/2023,84.42,"11,358",84.87,85.22,84.11
08/25/2023,84.48,"19,849",83.2,84.97,82.69
08/24/2023,83.36,"24,361",82.99,83.61,81.97
08/23/2023,83.21,"28,040",83.98,84.24,81.97
08/22/2023,84.03,"25,276",84.39,84.65,83.84
08/21/2023,84.46,"25,621",85.06,85.87,84.31
08/18/2023,84.8,"24,658",83.83,85.07,83.32
08/17/2023,84.12,"31,789",83.35,84.89,83.05
08/16/2023,83.45,"31,547",85.12,85.36,83.12
08/15/2023,84.89,"29,128",86.3,86.67,84.29
08/14/2023,86.21,"23,760",86.64,86.7,85.5
08/11/2023,86.81,"32,102",86.39,87.35,85.85
08/10/2023,86.4,"28,187",87.37,88.1,86.15
08/09/2023,87.55,"28,907",86.01,87.66,85.94
08/08/2023,86.17,"25,967",85.84,86.35,83.32
08/07/2023,85.34,"18,539",86.14,86.71,85.04
08/04/2023,86.24,"21,699",85.32,86.65,85.11
08/03/2023,85.14,"29,635",83.44,85.42,82.37
08/02/2023,83.2,"31,753",85.73,85.98,82.75
08/01/2023,84.91,"26,971",85.35,85.79,84.26
07/31/2023,85.56,246,84.88,85.66,84.52
07/28/2023,84.99,"9,520",84.05,85.1,83.22
07/27/2023,84.24,"14,641",83.03,84.51,82.99
07/26/2023,82.92,"15,885",83.27,83.86,82.6
07/25/2023,83.64,"19,409",82.83,83.88,82.24
07/24/2023,82.74,"25,398",80.99,83.16,80.42
07/21/2023,81.07,"20,069",79.66,81.24,79.66
07/20/2023,79.64,"21,260",79.5,80.27,78.67
07/19/2023,79.46,"29,422",79.8,80.95,79.18
07/18/2023,79.63,"25,755",78.53,80.01,78.2
07/17/2023,78.5,"28,767",79.45,80.61,78.26
07/14/2023,79.87,"21,185",81.61,81.69,79.57
07/13/2023,81.36,"23,442",80.15,81.75,79.87
07/12/2023,80.11,"22,684",79.28,80.57,79.22
07/11/2023,79.4,"21,401",77.86,79.5,77.64
07/10/2023,77.69,"20,613",78.49,78.78,77.34
07/07/2023,78.47,"25,546",76.48,78.53,76.02
07/06/2023,76.52,"28,714",76.54,77.08,75.01
07/05/2023,76.65,"34,789",74.94,76.94,74.78
07/03/2023,74.65,"22,631",75.13,76.58,74.58
06/30/2023,74.9,615,74.25,75.13,74.25
06/29/2023,74.34,"4,291",73.75,74.97,73.41
06/28/2023,74.03,"11,163",72.56,74.21,71.58
06/27/2023,72.26,"12,788",74.23,74.89,72.09
06/26/2023,74.18,"13,560",74.45,74.83,73.43
06/23/2023,73.85,"14,815",74.15,74.37,72.1
06/22/2023,74.14,"30,300",76.96,77.19,73.58
06/21/2023,77.12,"20,888",75.5,77.24,75.38
06/20/2023,75.9,"33,454",76.23,77.15,74.52
06/16/2023,76.61,"20,516",75.58,76.74,75.08
06/15/2023,75.67,"20,930",73.47,75.96,72.91
06/14/2023,73.2,"25,700",74.07,75.48,73.03
06/13/2023,74.29,"26,646",72,74.65,71.95
06/12/2023,71.84,"32,606",74.88,74.88,71.57
06/09/2023,74.79,"24,562",75.53,76.55,74.72
06/08/2023,75.96,"44,653",76.8,76.23,74.47
06/07/2023,76.95,"33,414",76.07,77.62,75.51
06/06/2023,76.29,"27,504",76.47,76.76,74.73
06/05/2023,76.71,"34,348",77.5,78.72,76.3
06/02/2023,76.13,"25,751",74.41,76.49,74.18
06/01/2023,74.28,"29,862",72.09,75.25,72.01
05/31/2023,72.66,751,73.65,73.77,71.55
05/30/2023,73.54,"11,017",77.37,77.74,73.16
05/26/2023,76.95,"13,510",76.12,77.35,75.72
05/25/2023,76.26,"32,320",78.26,78.5,75.12
05/24/2023,78.36,"31,764",77.59,78.66,77.04
05/23/2023,76.84,"26,632",75.97,77.74,75.65
05/22/2023,75.99,"21,918",75.74,76.46,74.55
05/19/2023,75.58,"21,952",75.9,77.5,75.1
05/18/2023,75.86,"19,306",76.79,76.98,75.48
05/17/2023,76.96,"30,769",74.68,77.31,74.09
05/16/2023,74.91,"22,624",75.45,75.95,74.5
05/15/2023,75.23,"22,844",74.25,75.75,73.49
05/12/2023,74.17,"24,638",75.46,75.84,74.03
05/11/2023,74.98,"30,533",76.64,77.4,74.62
05/10/2023,76.41,"29,105",77.25,77.6,75.68
05/09/2023,77.44,"24,247",76.85,77.49,75.83
05/08/2023,77.01,"16,847",75.41,77.42,74.96
05/05/2023,75.3,"19,622",72.65,75.73,72.41
05/04/2023,72.5,"29,842",71.89,73.73,71.97
05/03/2023,72.33,"34,422",75.27,75.55,71.68
05/02/2023,75.32,"34,817",79.26,79.78,75.09
05/01/2023,79.31,"11,978",80.18,80.19,78.13
04/28/2023,79.54,411,78.31,79.6,77.97
04/27/2023,78.37,"5,821",77.87,78.63,77.39
04/26/2023,77.69,"13,433",81,81.47,77.48
04/25/2023,80.77,"15,651",82.58,83.05,80.35
04/24/2023,82.73,"15,119",81.6,82.99,80.49
04/21/2023,81.66,"13,903",80.83,82.04,80.45
04/20/2023,81.1,"24,223",83,83.04,80.77
04/19/2023,83.12,"28,813",84.86,85.15,82.41
04/18/2023,84.77,"26,623",84.82,85.4,83.82
04/17/2023,84.76,"26,299",86.27,86.51,84.35
04/14/2023,86.31,"25,145",86.34,86.86,85.54
04/13/2023,86.09,"24,378",87.15,87.47,86.06
04/12/2023,87.33,"35,076",85.55,87.49,85.41
04/11/2023,85.61,"27,206",84.28,85.68,83.75
04/10/2023,84.18,"13,679",84.95,85.64,84.08
04/06/2023,85.12,"23,189",84.83,85.44,84.05
04/05/2023,84.99,"27,206",85.1,85.55,84.01
04/04/2023,84.94,"32,391",84.78,86.05,83.87
04/03/2023,84.93,"34,002",85.71,85.93,83.49
03/31/2023,79.77,232,79.28,79.77,79.07
03/30/2023,79.27,"4,496",78.22,79.55,77.85
03/29/2023,78.28,"8,726",79.02,79.7,77.95
03/28/2023,78.65,"12,656",78.18,79.21,77.55
03/27/2023,78.12,"12,403",75.24,78.43,74.8
03/24/2023,74.99,"18,559",75.42,76.28,72.69
03/23/2023,75.91,"18,324",75.74,77.43,75.12
03/22/2023,76.69,"19,163",75.09,77.09,74.52
03/21/2023,75.32,"18,170",73.74,75.4,72.81
03/20/2023,73.79,"21,345",72.89,73.85,70.13
03/17/2023,72.97,"33,516",74.55,75.9,71.35
03/16/2023,74.7,"29,692",74.35,75.52,71.86
03/15/2023,73.69,"45,422",77.57,78.71,71.63
03/14/2023,77.45,"31,949",80.69,80.88,76.88
03/13/2023,80.77,"37,857",82.54,83.47,78.34
03/10/2023,82.78,"25,598",81.47,83.08,80.73
03/09/2023,81.59,"24,900",82.62,84.01,81.41
03/08/2023,82.66,"23,331",82.98,83.59,82.05
03/07/2023,83.29,"24,281",86.23,86.76,82.65
03/06/2023,86.18,"22,629",85.93,86.36,84.35
03/03/2023,85.83,"27,206",84.41,86,82.36
03/02/2023,84.75,"17,254",84.31,85.09,83.84
03/01/2023,84.31,"23,652",83.1,84.49,82.61
02/28/2023,83.89,256,82.64,84.12,82.61
02/27/2023,82.45,"4,537",83.12,83.63,81.74
02/24/2023,83.16,"9,333",82.35,83.38,81.07
02/23/2023,82.21,"12,506",80.47,82.75,80.34
02/22/2023,80.6,"17,792",82.74,83.23,80.4
02/21/2023,83.05,"28,729",83.01,84.29,82.54
02/17/2023,83,"26,352",84.67,84.85,81.79
02/16/2023,85.14,"19,454",85.14,86.2,84.6
02/15/2023,85.38,"20,189",85.29,85.85,83.9
02/14/2023,85.58,"19,172",85.75,86.4,84.12
02/13/2023,86.61,"18,340",86.6,86.95,85.09
02/10/2023,86.39,"29,539",84.23,86.91,83.94
02/09/2023,84.5,"28,819",85.07,85.5,83.06
02/08/2023,85.09,"27,763",84.03,85.16,83.5
02/07/2023,83.69,"23,798",81.4,84.1,81.18
02/06/2023,80.99,"30,311",79.75,81.4,79.09
02/03/2023,79.94,"24,117",82.15,84.19,79.62
02/02/2023,82.17,"23,742",83.09,83.6,81.24
02/01/2023,82.84,"26,357",85.52,86.2,82.37
01/31/2023,84.49,196,85.16,85.16,83.69
01/30/2023,84.9,"4,091",86.8,87.37,84.75
01/27/2023,86.66,"8,503",87.6,88.91,85.68
01/26/2023,87.47,"11,798",86.13,88.01,85.78
01/25/2023,86.12,"18,662",86.3,87.01,85.41
01/24/2023,86.13,"22,793",88.03,88.71,85.81
01/23/2023,88.19,"19,824",87.81,89.1,86.93
01/20/2023,87.63,"21,840",86.36,87.77,85.58
01/19/2023,86.16,"27,460",84.59,86.85,83.74
01/18/2023,84.98,"25,148",86.72,87.84,84.4
01/17/2023,85.92,"35,074",85.44,86.82,83.86
01/13/2023,85.28,"17,524",83.95,85.49,83.49
01/12/2023,84.03,"27,886",82.86,84.61,82.38
01/11/2023,82.67,"28,329",79.59,82.97,79.3
01/10/2023,80.1,"20,704",79.71,80.88,78.81
01/09/2023,79.65,"29,379",78.48,81.37,78.34
01/06/2023,78.57,"23,089",78.81,80.57,78.05
01/05/2023,78.69,"27,406",78.09,79.96,77.61
01/04/2023,77.84,"24,022",82.23,82.67,77.72
01/03/2023,82.1,"26,661",86.04,87.02,81.77
12/30/2022,85.91,"18,860",83.66,86.28,82.88
12/29/2022,82.26,218,82.86,82.91,81.3
12/28/2022,83.26,"3,876",84.6,84.64,81.95
12/27/2022,84.33,"6,330",84.46,85.67,83.66
12/23/2022,83.92,"7,082",81.73,84.37,81.34
12/22/2022,80.98,"15,132",82.37,83.86,80.68
12/21/2022,82.2,"16,882",79.95,82.54,79.6
12/20/2022,79.99,"17,498",80.28,80.9,78.3
12/19/2022,79.8,"18,597",79.09,80.89,78.63
12/16/2022,79.04,"23,738",81.34,81.76,78.28
12/15/2022,81.21,"25,021",82.84,83.19,80.83
12/14/2022,82.7,"25,822",80.34,83.14,80.13
12/13/2022,80.68,"29,045",78.19,81.28,78.04
12/12/2022,77.99,"22,107",76.67,78.58,75.26
12/09/2022,76.1,"22,942",76.73,77.47,75.11
12/08/2022,76.15,"32,814",77.49,79.18,75.76
12/07/2022,77.17,"26,130",79.79,80.48,76.94
12/06/2022,79.35,"25,858",83.09,83.67,78.71
12/05/2022,82.68,"24,437",85.52,88.43,82.54
12/02/2022,85.57,"22,186",87.13,87.89,85.19
12/01/2022,86.88,"21,995",86.6,89.41,86.25
11/30/2022,85.43,379,83.58,85.82,83.51
11/29/2022,83.03,"10,131",82.33,84.42,82.79
11/28/2022,83.19,"11,387",83.8,84.05,82.22
11/25/2022,83.63,"10,727",84.94,86.9,83.56
11/23/2022,85.41,"26,365",88.41,89.54,84.12
11/22/2022,88.36,"22,042",87.65,89.88,87.37
11/21/2022,87.45,"39,326",87.8,87.75,84.93
11/18/2022,87.62,"33,772",89.98,90.61,85.79
11/17/2022,89.78,"27,769",92.8,92.88,89.54
11/16/2022,92.86,"21,745",93.76,94.78,91.68
11/15/2022,93.86,"30,040",92.53,95.75,91.53
11/14/2022,93.14,"22,531",95.97,96.92,92.49
11/11/2022,95.99,"23,277",93.27,96.92,93.27
11/10/2022,93.67,"28,957",92.54,94.31,91.69
11/09/2022,92.65,"25,654",95.01,95.69,92.3
11/08/2022,95.36,"27,248",98,95.74,94.98
11/07/2022,97.92,"21,760",97.78,99.56,96.7
11/04/2022,98.57,"30,706",94.48,98.69,98.49
11/03/2022,94.67,"20,460",95.66,94.55,94.38
11/02/2022,96.16,"26,700",94.67,96.47,93.99
11/01/2022,94.65,"19,882",92.8,95.55,92.36
10/31/2022,94.83,377,96,96,94.32
10/28/2022,95.77,"5,071",96.78,96.89,95
10/27/2022,96.96,"11,302",96.16,97.28,95.08
10/26/2022,95.69,"13,318",93.25,96.19,92.04
10/25/2022,93.52,"20,434",93.56,94.37,91.63
10/24/2022,93.26,"24,317",93.61,94.44,91.21
10/21/2022,93.5,"24,869",92.79,93.8,91.02
10/20/2022,92.38,"35,812",92.51,94.77,91.92
10/19/2022,92.41,"41,724",90.79,92.84,89.38
10/18/2022,90.03,"38,950",92.02,92.65,88.77
10/17/2022,91.62,"22,979",91.71,93.23,90.84
10/14/2022,91.63,"27,392",94.75,95.11,91.27
10/13/2022,94.57,"30,912",92.47,94.9,91.09
10/12/2022,92.45,"27,208",93.69,95.17,91.58
10/11/2022,94.29,"29,551",96.15,96.45,93.11
10/10/2022,96.19,"23,744",98.7,98.76,95.62
10/07/2022,97.92,"34,099",94.99,98.59,97.63
10/06/2022,94.42,"24,970",93.83,95.01,92.73
10/05/2022,93.37,"34,456",91.65,93.97,90.9
10/04/2022,91.8,"37,828",88.89,92.39,91.36
10/03/2022,88.86,"37,315",86.51,89.83,87.1
09/30/2022,87.96,273,88.56,87.97,87.97
09/29/2022,88.49,"5,306",88.95,89.9,87.94
09/28/2022,89.32,"8,982",85.83,89.49,87.42
09/27/2022,86.27,"9,189",83.91,87.12,85.08
09/26/2022,84.06,"13,248",86.72,84.57,83.63
09/23/2022,86.15,"18,412",90.35,86.75,85.46
09/22/2022,90.46,"21,806",89.92,90.97,89.97
09/21/2022,89.83,"26,974",90.69,91.18,89.3
09/20/2022,90.62,"23,999",91.97,91.03,90.02
09/19/2022,92,"17,116",91.65,92.58,88.48
09/16/2022,91.35,"20,004",90.65,92.64,90.22
09/15/2022,90.84,"29,114",94.43,91.63,90.51
09/14/2022,94.1,"28,453",93.49,95.81,93.65
09/13/2022,93.17,"27,092",94.21,93.82,92.58
09/12/2022,94,"21,220",92.3,95.02,93.55
09/09/2022,92.84,"21,705",88.46,93.1,88.32
09/08/2022,89.15,"21,374",87.64,89.09,88.19
09/07/2022,88,"28,168",92.8,89.96,87.4
09/06/2022,92.83,"34,323",93.09,93.16,92.28
09/02/2022,93.02,"21,625",92,95.32,92
09/01/2022,92.36,"22,384",94.78,95.66,91.81
08/31/2022,96.49,1,99.71,96.53,96.53
08/30/2022,99.31,"4,779",105,101.05,97.67
08/29/2022,105.09,"5,582",100.83,105.48,100.29
08/26/2022,100.99,"13,082",99.88,101.17,98.14
08/25/2022,99.34,"20,001",101.6,102.47,99.12
08/24/2022,101.22,"24,125",100.16,102,99.07
08/23/2022,100.22,"21,277",96.58,100.45,96.51
08/22/2022,96.48,"26,040",95.66,97.25,92.36
08/19/2022,96.72,"21,984",96.63,97.87,94.25
08/18/2022,96.59,"21,076",93.18,97.41,93.05
08/17/2022,93.65,"18,823",92.77,94.46,91.52
08/16/2022,92.34,"22,235",93.64,95.95,91.72
08/15/2022,95.1,"20,288",97.76,98.04,92.72
08/12/2022,98.15,"19,755",99.29,100.35,96.94
08/11/2022,99.6,"20,669",97.27,100.16,96.65
08/10/2022,97.4,"27,329",96.46,97.98,93.61
08/09/2022,96.31,"20,201",96.54,98.39,94.91
08/08/2022,96.65,"16,969",94.27,96.73,92.99
08/05/2022,94.92,"16,100",93.59,96.4,92.75
08/04/2022,94.12,"20,734",97.01,96.91,93.15
08/03/2022,96.78,"21,709",99.64,102.37,96.48
08/02/2022,100.54,"16,948",100,102.41,99.56
08/01/2022,100.03,"24,757",103.87,100.49,99.36
07/29/2022,103.97,"23,686",102.54,104.27,103.5
07/28/2022,107.14,"4,903",107.49,108.98,105.96
07/27/2022,106.62,"8,456",104.78,107.8,103.72
07/26/2022,104.4,"16,097",104.81,107.35,103.98
07/25/2022,105.15,"14,152",103.44,105.35,103.46
07/22/2022,103.2,"16,584",104.25,105.47,103.07
07/21/2022,103.86,"24,564",106.79,106.8,101.52
07/20/2022,106.92,"23,077",107.15,107.43,105.09
07/19/2022,107.35,"21,307",105.59,107.6,104.9
07/18/2022,106.27,"19,550",100.92,106.47,99.48
07/15/2022,101.16,"18,400",99.6,102.62,98.21
07/14/2022,99.1,"27,385",99.85,100.37,94.5
07/13/2022,99.57,"21,737",99.31,101.2,97.3
07/12/2022,99.49,"22,379",106.23,106.51,98.91
07/11/2022,107.1,"17,016",106.76,107.33,103.66
07/08/2022,107.02,"19,749",104.49,107.45,103.75
07/07/2022,104.65,"22,129",99.96,106.35,98.47
07/06/2022,100.69,"27,708",104,101.09,99.14
07/05/2022,102.77,"40,936",111.61,103.28,102.41
07/01/2022,111.63,"16,671",109.46,112.42,108.01
06/30/2022,114.81,68,116.04,116.33,115
06/29/2022,116.26,"2,364",117.96,120.38,115.41
06/28/2022,117.98,"4,668",115.84,118.24,115.4
06/27/2022,115.09,"9,749",112.46,116.04,111.25
06/24/2022,113.12,"10,685",109.81,113.99,109.27
06/23/2022,110.05,"20,378",110.22,112.69,108.11
06/22/2022,111.74,"32,687",114.57,114.57,107.03
06/21/2022,114.65,"20,667",113.8,116.25,111.57
06/17/2022,113.12,"25,051",119.34,121.25,111.72
06/16/2022,119.81,"23,437",119.12,120.28,118.77
06/15/2022,118.51,"21,735",121,121.85,117.75
06/14/2022,121.17,"26,925",122.5,121.25,118.94
06/13/2022,122.27,"20,110",121.69,123.61,118.95
06/10/2022,122.01,"24,173",122.94,124.33,119.87
06/09/2022,123.07,"20,446",123.89,124.33,122.5
06/08/2022,123.58,"21,151",121.03,124.41,120.46
06/07/2022,120.57,"19,436",120.08,121.38,118.56
06/06/2022,119.51,"15,718",121.35,121.89,118.76
06/03/2022,119.72,"10,057",118.26,121.44,116.08
06/02/2022,117.61,"21,679",115.82,118.44,112.48
06/01/2022,116.29,"20,193",116.63,118.58,115.43
05/31/2022,122.84,615,119.47,124.13,119.36
05/27/2022,119.43,"3,816",117.54,119.73,116.68
05/26/2022,117.4,"9,969",114.45,118,113.84
05/25/2022,114.03,"11,005",113.92,115.32,113.04
05/24/2022,113.56,"18,322",113.36,114.03,113.37
05/23/2022,113.42,"18,195",112.74,114.36,111.86
05/20/2022,112.55,"16,218",111.5,113.22,110.54
05/19/2022,112.04,"25,326",109.3,112.27,105.7
05/18/2022,109.11,"20,775",112.89,114.13,108.35
05/17/2022,111.93,"22,410",114.29,115.66,111.12
05/16/2022,114.24,"19,401",111.41,114.78,109.04
05/13/2022,111.55,"23,459",108,111.69,107.81
05/12/2022,107.45,"25,396",107.56,108.69,104.69
05/11/2022,107.51,"30,171",101.7,108.26,100.93
05/10/2022,102.46,"25,352",105.56,106.91,101.7
05/09/2022,105.94,"27,321",113.05,113.22,104.95
05/06/2022,112.39,"23,341",111.15,113.52,109.88
05/05/2022,110.9,"25,808",110.14,113.99,109.23
05/04/2022,110.14,"20,271",106.1,111,105.5
05/03/2022,104.97,"22,191",107.37,108.3,104.62
05/02/2022,107.58,"22,457",106.2,108.41,103.13
04/29/2022,109.34,55,107.65,109.77,107.65
04/28/2022,107.59,"4,791",104.76,107.93,103.3
04/27/2022,105.32,"6,138",105.37,106.35,103.27
04/26/2022,104.99,"10,531",102.57,106.15,101.12
04/25/2022,102.32,"13,559",105.74,105.95,99.47
04/22/2022,106.65,"9,554",108.64,108.73,105.53
04/21/2022,108.33,"11,502",107.01,109.79,106.78
04/20/2022,106.8,"14,432",107.72,108.98,104.67
04/19/2022,107.25,"16,856",112.65,114.05,106.77
04/18/2022,113.16,"11,607",111.89,114.82,110.72
04/14/2022,111.7,"15,831",108.37,112.39,106.64
04/13/2022,108.78,"20,320",104.98,109,104.07
04/12/2022,104.64,"21,239",99.25,105.6,98.98
04/11/2022,98.48,"21,586",103.07,103.09,97.62
04/08/2022,102.78,"15,565",101.69,103.25,99.71
04/07/2022,100.58,"17,331",102.15,103.5,98.45
04/06/2022,101.07,"19,208",105.79,108.66,100.54
04/05/2022,106.64,"14,527",108.24,109.85,104.56
04/04/2022,107.53,"15,925",104.25,108.55,102.91
04/01/2022,104.39,"16,219",105.99,106.2,102.37
03/31/2022,107.91,31,108.71,109.36,107.37
03/30/2022,113.45,"1,951",111,114.65,110.9
03/29/2022,110.23,"5,147",109.73,114.71,104.98
03/28/2022,112.48,"13,740",120.31,117.95,109.06
03/25/2022,120.65,"12,801",118.28,120.87,115.21
03/24/2022,119.03,"11,611",121.27,123.7,116.95
03/23/2022,121.6,"11,080",114.74,122.29,114.42
03/22/2022,115.48,"11,704",116.85,119.42,112.77
03/21/2022,115.62,"10,885",107.37,116.73,107.09
03/18/2022,107.93,"9,584",107.24,109.57,105.8
03/17/2022,106.64,"14,363",98.1,107.57,97.88
03/16/2022,98.02,"17,933",99.04,103.68,96.95
03/15/2022,99.91,"24,733",106,106.46,97.5
03/14/2022,106.9,"18,808",112.9,112.84,103.45
03/11/2022,112.67,"18,439",109.72,113.88,107.13
03/10/2022,109.33,"30,024",112.74,118.33,108.95
03/09/2022,111.14,"41,687",111.45,113.09,110.22
03/08/2022,127.98,"36,805",124.25,133.13,121.37
03/07/2022,123.21,"26,824",128.91,130.69,119.07
03/04/2022,118.11,"34,272",110.58,118.97,117.56
03/03/2022,110.46,"35,015",114.25,119.77,109.42
03/02/2022,112.93,"56,987",107.54,115.05,112.86
03/01/2022,104.97,"54,635",98.11,107.6,97.69
02/28/2022,100.99,348,104.48,104.48,99.9
02/25/2022,97.93,"5,225",99.65,98.76,96
02/24/2022,99.08,"19,553",97.56,104.33,97.61
02/23/2022,97.13,"28,985",96.63,98.7,95.8
02/22/2022,96.84,"56,706",96.8,97.03,96.01
02/18/2022,93.54,"42,157",92.98,94.15,90.26
02/17/2022,92.97,"37,258",92.09,94.51,91.82
02/16/2022,94.81,"43,788",93.59,96.07,91.14
02/15/2022,93.28,"44,266",95.76,96.24,92.06
02/14/2022,96.48,"47,299",95.31,96.53,95.55
02/11/2022,94.44,"52,473",91.26,95.51,94.24
02/10/2022,91.41,"41,470",91.72,93.09,90.9
02/09/2022,91.55,"32,141",91.27,92.06,90.06
02/08/2022,90.78,"38,001",93.01,93.01,89.93
02/07/2022,92.69,"35,627",92.73,93.99,92.15
02/04/2022,93.27,"31,707",91.04,93.7,90.89
02/03/2022,91.11,"32,203",89.06,91.29,88.01
02/02/2022,89.47,"37,431",89.29,90.51,88.28
02/01/2022,89.16,"32,211",89.38,89.96,87.72
01/31/2022,91.21,118,90.8,91.3,90.75
01/28/2022,90.03,"6,967",89.89,91.69,89.41
01/27/2022,89.34,"12,973",89.78,91.04,88.98
01/26/2022,89.96,"27,904",88.02,90.48,87.8
01/25/2022,88.2,"27,804",87.17,88.36,86.19
01/24/2022,86.27,"31,995",87.65,88.88,85.02
01/21/2022,87.89,"28,994",87.35,88.22,85.71
01/20/2022,88.38,"29,675",87.73,89.51,87.03
01/19/2022,88.44,"35,746",88.45,89.17,87.63
01/18/2022,87.51,"43,122",86.5,88.55,85.55
01/14/2022,86.06,"29,473",84.13,86.5,84.03
01/13/2022,84.47,"26,336",84.78,85.09,83.79
01/12/2022,84.67,"31,472",83.69,85.2,83.51
01/11/2022,83.72,"36,788",80.96,83.97,80.88
01/10/2022,80.87,"28,530",81.79,82.27,80.49
01/07/2022,81.75,"28,269",82.06,82.99,81.44
01/06/2022,81.99,"39,649",80.15,82.84,79.63
01/05/2022,80.8,"34,333",80.08,81.49,79.55
01/04/2022,80,"30,659",78.95,80.55,78.6
01/03/2022,78.98,"25,682",77.94,79.28,77.04
12/31/2021,77.78,"20,144",79.15,79.68,77.14
12/30/2021,79.32,476,79.25,79.62,78.66
12/29/2021,79.23,"5,516",79,80.16,78.14
12/28/2021,78.94,"7,543",78.87,79.85,78.47
12/27/2021,78.6,"14,007",76.3,79.06,75.76
12/23/2021,76.85,"23,616",75.67,76.98,74.79
12/22/2021,75.29,"23,779",74.04,75.69,73.59
12/21/2021,73.98,"26,549",72.1,74.26,71.24
12/20/2021,71.52,"36,111",73.06,73.07,69.26
12/17/2021,73.52,"25,575",74.51,74.96,72.62
12/16/2021,75.02,"25,386",74.57,75.59,74
12/15/2021,73.88,"28,932",73.26,74.57,72.48
12/14/2021,73.7,"30,769",74.3,75.15,72.57
12/13/2021,74.39,"26,063",75.54,76.39,74.19
12/10/2021,75.15,"23,916",74.1,75.7,73.8
12/09/2021,74.42,"26,537",76.02,76.7,73.83
12/08/2021,75.82,"29,824",75.27,76.37,75.02
12/07/2021,75.44,"33,623",73.54,76.26,73.23
12/06/2021,73.08,"30,083",70.3,73.78,70.29
12/03/2021,69.88,"42,891",70.5,72.6,69.23
12/02/2021,69.67,"77,520",68.81,70.6,69.8
12/01/2021,68.87,"55,882",70.14,72.86,68.15
11/30/2021,70.57,416,74.57,74.57,70.22
11/29/2021,73.44,"7,893",73.59,73.16,72.83
11/26/2021,72.72,"28,968",82.27,82.56,72.11
11/24/2021,82.25,"27,291",82.2,82.91,81.92
11/23/2021,82.31,"40,699",79.42,82.59,78.57
11/22/2021,79.7,"30,519",78.67,79.79,79.04
11/19/2021,78.89,"43,460",81.01,82.23,78.05
11/18/2021,81.24,"30,137",80.28,81.42,79.27
11/17/2021,80.28,"37,735",82.33,82.36,79.77
11/16/2021,82.43,"24,687",82.11,83.14,81.55
11/15/2021,82.05,"31,737",81.92,82.49,80.68
11/12/2021,82.17,"25,714",82.67,82.87,81.26
11/11/2021,82.87,"30,182",82.64,83.43,81.66
11/10/2021,82.64,"35,335",85.16,85.5,82.09
11/09/2021,84.78,"34,334",83.59,85.14,83.18
11/08/2021,83.43,"26,320",82.57,83.99,82.5
11/05/2021,82.74,"42,238",81,83.15,80.27
