name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ivory coast,2016-07-05,32.1,23.1,27.1,37.7,23.1,29.1,23.5,82,24.263,100,4.17,rain,0,0,27,18.4,221.3,1015.6,76.7,9.7,218.2,18.9,8,,2016-07-05T06:10:40,2016-07-05T18:40:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-06,31.1,23.8,27.1,36.7,23.8,29.2,23.3,80.6,4.816,100,4.17,rain,0,0,27.4,18.4,234.3,1014.4,73.2,9.9,214,18.5,8,,2016-07-06T06:10:53,2016-07-06T18:41:01,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-07,31,23.8,26.7,35.5,23.8,28.4,23.3,82.4,0.004,100,4.17,rain,0,0,25.6,18.4,224.7,1014.3,67.2,9.9,191.7,16.6,7,,2016-07-07T06:11:07,2016-07-07T18:41:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-08,32,24,27,36.9,24,28.9,23.2,80.6,0.2,100,8.33,rain,0,0,22.7,21.9,223.8,1014.8,73.4,9.8,191.9,16.5,7,,2016-07-08T06:11:20,2016-07-08T18:41:12,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-09,30.1,24,26.4,37.5,24,28,23.5,84.5,2.3,100,8.33,rain,0,0,30.2,18.4,229.7,1014.1,89.5,9.9,154.3,13.5,5,,2016-07-09T06:11:33,2016-07-09T18:41:16,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-10,31,24.2,26.9,35.6,24.2,28.7,23.3,81.7,0.1,100,4.17,rain,0,0,35.3,18.4,216.5,1013.7,75.1,10,188.5,16.1,7,,2016-07-10T06:11:46,2016-07-10T18:41:20,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-11,29,23,25.6,32.6,23,26.6,22.7,84.6,54.973,100,8.33,rain,0,0,36.7,22.3,212.3,1014,86.2,9.2,186.4,16,7,,2016-07-11T06:11:58,2016-07-11T18:41:23,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-12,31.1,23,25.6,34.7,23,26.7,22.1,82.1,78.978,100,4.17,rain,0,0,30.6,18.4,248.9,1014.2,67.3,9.6,172.9,14.9,7,,2016-07-12T06:12:11,2016-07-12T18:41:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-13,30.1,21,25,33.4,21,25.8,21.6,82.4,0,0,0,,0,0,24.1,18.4,237.1,1013.9,58.6,9.9,260.6,22.4,9,,2016-07-13T06:12:23,2016-07-13T18:41:27,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-14,29,21.2,25.2,32.8,21.2,25.9,21.9,82.8,0,0,0,,0,0,32.8,22.3,234.3,1013.2,90.8,10,106.2,9.1,4,,2016-07-14T06:12:34,2016-07-14T18:41:29,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-15,30,22.1,25.7,33.4,22.1,26.7,22.4,82.7,0,0,0,,0,0,35.3,18.4,199,1012.3,71.8,9.6,183.6,15.8,8,,2016-07-15T06:12:46,2016-07-15T18:41:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-16,28.1,22.6,25.2,31.5,22.6,26.2,22.9,87.1,0.963,100,4.17,rain,0,0,27.4,14.8,207,1012.5,81.8,9.6,190.5,16.4,6,,2016-07-16T06:12:57,2016-07-16T18:41:29,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-17,30.8,22.2,26,36.2,22.2,27.5,22.9,83.8,0,0,0,,0,0,26.6,18.4,216.7,1012.5,84.9,9.6,173.8,14.9,6,,2016-07-17T06:13:08,2016-07-17T18:41:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-18,30.1,23.1,26.4,34.9,23.1,28,22.8,81.7,6.068,100,8.33,rain,0,0,27,18.4,216.8,1013.7,64.8,9.6,205,17.9,7,,2016-07-18T06:13:18,2016-07-18T18:41:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-19,31,22,25.9,34.7,22,27.1,22.3,81.7,0,0,0,,0,0,25.2,18.4,193.2,1014.4,62.7,9.8,197.1,17.1,6,,2016-07-19T06:13:29,2016-07-19T18:41:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-20,29,23,25.1,32.1,23,25.6,22.3,85.1,0,0,0,,0,0,29.2,18.4,211.8,1013.6,87.1,9.7,126.2,10.9,4,,2016-07-20T06:13:38,2016-07-20T18:41:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-21,31,23,26,34.6,23,27.1,22,79.9,0,0,0,,0,0,33.1,24.1,249.2,1013.6,71.6,9.4,184.8,16,6,,2016-07-21T06:13:48,2016-07-21T18:41:17,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-22,31,22.9,25.9,35.1,22.9,27.1,21.8,79.1,0,0,0,,0,0,32,22.3,232.8,1013.9,76.9,9.2,189.9,16.7,7,,2016-07-22T06:13:57,2016-07-22T18:41:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-23,30,21.9,25.5,33.4,21.9,26.5,21.8,80.9,0,0,0,,0,0,32,22.3,258.9,1013.7,61.8,9.1,166.6,14.5,6,,2016-07-23T06:14:05,2016-07-23T18:41:07,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-24,29.9,23,25.5,32.6,23,26.2,22,82,0,0,0,,0,0,30.2,18.4,204.6,1013.6,67.3,9.6,130.9,11.3,4,,2016-07-24T06:14:13,2016-07-24T18:41:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-25,26.1,23,24.1,26.1,23,24.1,22.6,91.2,11.889,100,4.17,rain,0,0,29.9,18.4,199.1,1013.3,84.8,9,147.6,12.5,5,,2016-07-25T06:14:21,2016-07-25T18:40:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-26,28.9,22,24.8,32.7,22,25.5,22.4,87.1,6.148,100,8.33,rain,0,0,22.3,18.4,196.7,1013.1,75.8,9.5,102.5,8.8,4,,2016-07-26T06:14:28,2016-07-26T18:40:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-27,29.6,22.8,25.5,33.7,22.8,26.5,22.5,84.3,0,0,0,,0,0,28.4,18.4,177.8,1012.9,74.8,8.8,170.1,14.6,7,,2016-07-27T06:14:35,2016-07-27T18:40:37,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-28,32,22.8,25.4,37.9,22.8,26.5,22.3,83.9,0.967,100,8.33,rain,0,0,26.6,18.4,197.7,1013.8,80.1,8.5,138.2,11.7,5,,2016-07-28T06:14:42,2016-07-28T18:40:28,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-29,27.2,22,24.3,29.5,22,24.6,22,87.5,3.853,100,4.17,rain,0,0,23.4,18.4,202.2,1013.7,73,9.3,140.8,12.2,4,,2016-07-29T06:14:48,2016-07-29T18:40:18,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-30,29.1,22.6,25.3,32.2,22.6,26.2,22.4,84.7,3.853,100,4.17,rain,0,0,24.5,18.4,196.3,1013.6,75.8,9.3,143,12.5,6,,2016-07-30T06:14:53,2016-07-30T18:40:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-07-31,29,23,25.1,32,23,25.8,21.8,82.2,0,0,0,,0,0,23.4,21.9,193.1,1013.6,78.4,9.8,131.7,11.3,5,,2016-07-31T06:14:58,2016-07-31T18:39:56,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-01,27.1,21.9,24.5,29.4,21.9,25,21.2,82.9,0,0,0,,0,0,22.3,18.4,202.8,1014.9,84.2,10,198.3,17.1,8,,2016-08-01T06:15:03,2016-08-01T18:39:44,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-02,28.1,21.8,24.9,30.7,21.8,25.6,21.6,82.4,0,0,0,,0,0,25.2,14.8,209.7,1015.3,69.1,10,238.8,20.5,9,,2016-08-02T06:15:07,2016-08-02T18:39:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-03,28.1,22,24.6,30.8,22,25.2,21.7,84.7,0,0,0,,0,0,30.2,21.9,198.8,1013.7,77.8,9.9,140.1,12,5,,2016-08-03T06:15:10,2016-08-03T18:39:18,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-04,30,22.8,25.5,32.6,22.8,26.3,21.8,80.9,0.7,100,8.33,rain,0,0,29.9,18.1,194.4,1013.7,74.6,10,161.5,13.9,7,,2016-08-04T06:15:13,2016-08-04T18:39:03,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-05,30,22.1,25.5,33.4,22.1,26.4,21.6,79.8,0.4,100,8.33,rain,0,0,24.1,14.5,194.7,1014.6,75.2,10,192.8,16.8,8,,2016-08-05T06:15:16,2016-08-05T18:38:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-06,31.2,22.9,25.9,36.6,22.9,27.1,22,80.4,0.184,100,4.17,rain,0,0,29.5,18.4,233.8,1014.7,86.7,10,203.1,17.4,8,,2016-08-06T06:15:18,2016-08-06T18:38:32,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-07,30,22,25.4,31.8,22,26.1,21.3,79.4,0.007,100,4.17,rain,0,0,27.7,14.8,243,1013.7,73.2,10,104.4,8.9,4,,2016-08-07T06:15:20,2016-08-07T18:38:16,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-08,31,23.8,26.3,34.6,23.8,27.6,22.3,79.4,0,0,0,,0,0,29.2,18.4,180.1,1013.6,85.5,10,195.8,17,8,,2016-08-08T06:15:21,2016-08-08T18:37:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-09,28.8,23.1,25.3,32.3,23.1,26,22.1,83.4,0.011,100,4.17,rain,0,0,28.4,18.1,199.6,1014,84.3,10,152.7,13.1,7,,2016-08-09T06:15:21,2016-08-09T18:37:41,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-10,29.1,23,25.8,32.3,23,26.7,21.6,78.8,0.018,100,4.17,rain,0,0,29.2,14.8,211.5,1014,82.1,10,167.3,14.3,7,,2016-08-10T06:15:22,2016-08-10T18:37:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-11,29,23,25.5,31.7,23,26.2,21.7,80.2,0.092,100,4.17,rain,0,0,22.3,14.8,194.6,1013.9,73.1,10,234.2,20.1,8,,2016-08-11T06:15:21,2016-08-11T18:37:03,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-12,30,22,24.8,32.6,22,25.4,21.5,82.6,0.2,100,8.33,rain,0,0,20.9,18.4,222.3,1014.7,86.6,9.9,154.1,13.2,5,,2016-08-12T06:15:21,2016-08-12T18:36:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-13,27.9,22.1,24.4,30.5,22.1,24.7,22,86.9,0.9,100,12.5,rain,0,0,28.1,14.8,201.4,1013.3,82.4,9,136.7,11.8,4,,2016-08-13T06:15:20,2016-08-13T18:36:23,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-14,29,23,25,32,23,25.6,21.9,83.9,0.111,100,4.17,rain,0,0,30.6,22.3,178.8,1013.6,83.6,10,154.3,13.3,6,,2016-08-14T06:15:18,2016-08-14T18:36:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-15,30,21.9,25.4,31.8,21.9,26.1,20.8,76.8,0.004,100,4.17,rain,0,0,28.8,18.4,221.1,1014.1,70.9,9.6,156.1,13.5,7,,2016-08-15T06:15:16,2016-08-15T18:35:40,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-16,30,22,24.9,33.3,22,25.5,21.3,81.2,0.289,100,4.17,rain,0,0,27.4,18.1,196.9,1013.9,80.3,9.9,142.5,12.5,5,,2016-08-16T06:15:13,2016-08-16T18:35:18,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-17,27,21.9,24.3,29.3,21.9,24.3,21.7,85.7,0.963,100,4.17,rain,0,0,30.6,18.4,198,1013.9,76,9.4,119,10.3,4,,2016-08-17T06:15:10,2016-08-17T18:34:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-18,29.1,23,25.5,32.2,23,26.5,22.2,82.6,0.3,100,8.33,rain,0,0,29.9,18.1,216.5,1014,89,9.9,172.6,14.7,6,,2016-08-18T06:15:07,2016-08-18T18:34:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-19,29.2,23,25.4,33.1,23,26.3,22.4,84.2,0.184,100,4.17,rain,0,0,25.2,14.8,193.4,1013.4,77.9,10,179.7,15.5,7,,2016-08-19T06:15:03,2016-08-19T18:34:07,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-20,29.1,23,25.6,32.9,23,26.6,22.4,83.1,0.1,100,4.17,rain,0,0,25.9,14.8,202.8,1013.4,91.6,9.5,199.3,17.3,7,,2016-08-20T06:14:59,2016-08-20T18:33:43,0.58,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-21,28.4,23,24.7,31.4,23,25.3,22.3,87.1,0.881,100,4.17,rain,0,0,27,18.4,208.4,1013.7,81.9,9.5,182.6,15.7,7,,2016-08-21T06:14:55,2016-08-21T18:33:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-22,29,21.7,25.3,31.4,21.7,26.1,21.8,82.1,0,0,0,,0,0,24.8,14.5,192.1,1013.6,78.7,9.7,157.2,13.7,6,,2016-08-22T06:14:50,2016-08-22T18:32:52,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-23,30.1,24,26.1,33.4,24,27.2,22.3,80.5,0.3,100,12.5,rain,0,0,24.8,14.8,211.1,1013.7,89.9,9.4,145.4,12.4,6,,2016-08-23T06:14:44,2016-08-23T18:32:26,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-24,31.6,23,26.3,35.4,23,27.5,22.5,80.8,0.8,100,12.5,rain,0,0,30.2,14.8,206.1,1012.9,76.7,10,199.8,17.2,8,,2016-08-24T06:14:39,2016-08-24T18:31:59,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-25,31.3,23,25.8,35.2,23,26.7,22.3,82.2,1.93,100,8.33,rain,0,0,32,14.5,207.7,1012.6,74.6,9.4,212.2,18.3,9,,2016-08-25T06:14:32,2016-08-25T18:31:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-26,33,23,26.7,36.2,23,27.6,21.6,76.1,0,0,0,,0,0,31.3,18.4,221.1,1012.2,69.3,10,194.7,16.6,8,,2016-08-26T06:14:26,2016-08-26T18:31:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-27,31.6,21,25.9,36.2,21,27.2,22.4,82.6,1.3,100,33.33,rain,0,0,31.3,22.3,224.5,1011.7,80.3,9.5,196.9,17,7,,2016-08-27T06:14:19,2016-08-27T18:30:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-28,29,21.1,24.6,32.6,21.1,25.3,22.2,87.9,57.599,100,12.5,rain,0,0,36,14.5,203.3,1012.8,80.5,9.3,125.2,10.6,6,,2016-08-28T06:14:12,2016-08-28T18:30:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-29,30,22.9,25.5,33.2,22.9,26.3,22.4,83.9,0.018,100,4.17,rain,0,0,31.7,102.5,176.2,1013.9,76.2,9.6,207.7,18,7,,2016-08-29T06:14:05,2016-08-29T18:29:40,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-30,30,22.7,25.7,33.8,22.7,26.6,21.9,81.3,0.289,100,4.17,rain,0,0,19.8,11.2,218.6,1014.4,74.4,9.7,179.9,15.4,6,,2016-08-30T06:13:57,2016-08-30T18:29:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-08-31,31,21.3,25.1,33.4,21.3,25.8,22.1,85.2,21.778,100,12.5,rain,0,0,28.1,14.8,160.9,1013.8,84.5,9,75.5,6.5,4,,2016-08-31T06:13:49,2016-08-31T18:28:41,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-01,30.1,22.8,25.7,33.7,22.8,26.9,22.5,83.3,11.558,100,4.17,rain,0,0,24.8,18.1,196.6,1014.8,80.1,9.7,229.2,19.7,9,,2016-09-01T06:13:41,2016-09-01T18:28:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-02,32,22.8,26.3,35.9,22.8,27.7,22.7,81.9,0.7,100,8.33,rain,0,0,25.9,21.9,207.5,1013.2,76.8,9.7,193.6,16.7,7,,2016-09-02T06:13:33,2016-09-02T18:27:41,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-03,32,23,26.3,39.2,23,27.8,23.1,83.6,0.7,100,4.17,rain,0,0,23,18.4,206.8,1012.1,73.8,9.6,160.3,13.9,6,,2016-09-03T06:13:24,2016-09-03T18:27:10,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2016-09-04,30.8,23.8,26.2,35.4,23.8,27.7,23.4,85.6,0.044,100,8.33,rain,0,0,23,18.4,211.2,1012.7,85.1,9.6,155.3,13.4,5,,2016-09-04T06:13:15,2016-09-04T18:26:40,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-05,29,22.6,24.6,32.1,22.6,25.1,22.7,89.9,18.631,100,16.67,rain,0,0,28.4,25.9,192.7,1013.6,90.7,8.6,114.6,9.8,4,,2016-09-05T06:13:06,2016-09-05T18:26:09,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-06,30.1,22.1,25.6,34.3,22.1,26.6,22.3,83.2,0.578,100,4.17,rain,0,0,22.3,14.8,191.2,1014.7,77.6,9.6,145.8,12.5,5,,2016-09-06T06:12:57,2016-09-06T18:25:38,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-07,30,22.9,25.8,34.2,22.9,27,22.6,83.3,0,0,0,,0,0,22,14.8,196.3,1014.7,82.9,9.9,135.1,11.5,5,,2016-09-07T06:12:47,2016-09-07T18:25:06,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-08,30.1,23,25.6,34.4,23,26.6,22.8,85.6,0.289,100,4.17,rain,0,0,22,14.8,216.7,1014,72.5,9.9,156.9,13.4,6,,2016-09-08T06:12:38,2016-09-08T18:24:34,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-09,30.2,23,25.8,33.7,23,26.8,22.4,82.1,0.184,100,4.17,rain,0,0,23.4,11.2,211.9,1014.7,84.8,9.8,184.2,15.9,8,,2016-09-09T06:12:28,2016-09-09T18:24:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-10,29.8,22.6,25.1,33,22.6,26.1,22.1,84.6,0.096,100,4.17,rain,0,0,24.1,14.8,227.4,1015.5,85.3,10,142.4,12.3,5,,2016-09-10T06:12:18,2016-09-10T18:23:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-11,28.1,22.9,24.9,31.3,22.9,25.4,22.6,87.6,45.268,100,4.17,rain,0,0,27.7,14.8,225.9,1014.7,73.4,10,142.9,12.5,5,,2016-09-11T06:12:08,2016-09-11T18:22:58,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,DIDK,65563099999"
ivory coast,2016-09-12,28.1,23,25,31.4,23,25.6,22.2,85.2,0,0,0,,0,0,25.6,14.8,226.4,1014.1,77.1,10,174,15.1,7,,2016-09-12T06:11:58,2016-09-12T18:22:26,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,DIDK,65563099999"
ivory coast,2016-09-13,31.1,22.8,26.3,35.7,22.8,28,22.7,81.7,0.1,100,4.17,rain,0,0,24.1,22.3,246.8,1013.3,78.7,10,203,17.7,7,,2016-09-13T06:11:48,2016-09-13T18:21:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-14,31.9,22.9,25.5,35.8,22.9,26.4,22.1,82.9,0.074,100,8.33,rain,0,0,26.3,18.1,215.7,1013.2,79.8,10,109.4,9.3,5,,2016-09-14T06:11:38,2016-09-14T18:21:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,DIDK,65563099999"
ivory coast,2016-09-15,30.3,23.5,25.8,35.4,23.5,27.1,23,85.4,8.258,100,12.5,rain,0,0,37.4,25.5,192.7,1013.2,89.4,9.1,182.5,15.8,7,,2016-09-15T06:11:28,2016-09-15T18:20:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-16,31,22.8,25.8,34.7,22.8,26.9,22.5,82.9,0,0,0,,0,0,27,14.8,183.7,1014,78.3,9.6,203,17.5,8,,2016-09-16T06:11:18,2016-09-16T18:20:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-17,29.4,21,24.3,33.1,21,25,22.3,89.1,3.332,100,4.17,rain,0,0,22.7,11.2,212.2,1014.2,81.8,9.5,195.3,16.9,7,,2016-09-17T06:11:07,2016-09-17T18:19:44,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2016-09-18,31.8,20.7,25.3,35.6,20.7,26.4,21.8,82.7,0.9,100,12.5,rain,0,0,23.8,11.2,218.8,1013.8,65.4,9.8,211.3,18.1,9,,2016-09-18T06:10:57,2016-09-18T18:19:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
