name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ivory coast,2020-01-20,34.1,19.1,26.9,37.4,19.1,28.2,19.5,66.4,0,0,0,,,,,14.8,245.7,1009.7,40.5,5,202.8,17.5,8,,2020-01-20T06:38:32,2020-01-20T18:25:32,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-01-21,33.1,24.1,27.4,38.2,24.1,29.3,23.5,80.5,2.889,100,4.17,rain,,,,11.2,233.9,1010.6,67.8,6.4,186.8,16.3,7,,2020-01-21T06:38:42,2020-01-21T18:25:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-01-22,32.1,23.1,27,37,23.1,29,23.7,83.5,0,0,0,,,,,11.2,299.9,1011.2,53.2,6.4,97.9,8.6,3,,2020-01-22T06:38:52,2020-01-22T18:26:20,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-01-23,35.1,23.1,27.9,36.6,23.1,28.6,20.5,69.5,0,0,0,,,,,18.4,320.6,1010.4,19.7,4.6,203,17.6,7,,2020-01-23T06:39:01,2020-01-23T18:26:44,0.95,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2020-01-24,36.1,19.1,26.7,33.9,19.1,26.1,14.2,53.9,0,0,0,,,,,18.4,39.3,1011,23.2,3.4,171.4,14.8,7,,2020-01-24T06:39:09,2020-01-24T18:27:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-01-25,37.6,18.1,26.6,35,18.1,25.8,11.8,50.6,0,0,0,,,,,21.5,61.3,1011.2,12.7,2.5,240.1,20.8,9,,2020-01-25T06:39:16,2020-01-25T18:27:28,0.02,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2020-01-26,36.1,19.1,27.5,36.9,19.1,28.2,19,63.9,0,0,0,,,,,14.8,308.7,1011.5,31.2,3.8,237.8,20.5,8,,2020-01-26T06:39:22,2020-01-26T18:27:50,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-01-27,35.1,21.1,27.4,36.6,21.1,28.2,20.4,69.9,0,0,0,,,,,14.8,310.5,1011.1,35.3,5.3,215.2,18.5,7,,2020-01-27T06:39:27,2020-01-27T18:28:10,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-01-28,35.1,22.1,28.3,35.3,22.1,29,19.9,64.7,0,0,0,,,,,14.8,291.7,1011.6,39.4,3.9,205.2,17.8,7,,2020-01-28T06:39:31,2020-01-28T18:28:30,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-01-29,36.1,20.1,27.5,34.6,20.1,27.3,16.2,55.7,0,0,0,,,,,14.2,308.6,1011.4,14.4,4,172.1,14.8,6,,2020-01-29T06:39:35,2020-01-29T18:28:50,0.15,Clear,Clear conditions throughout the day.,clear-day,"65562099999,65563099999"
ivory coast,2020-01-30,36.4,18.7,26.5,34,18.7,26.1,14.6,54.8,0,0,0,,,,,14.8,264.7,1011.9,52.8,3.2,209.9,18,8,,2020-01-30T06:39:37,2020-01-30T18:29:08,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-01-31,36.4,19.7,27.6,36.8,19.7,27.8,17.3,58.7,0,0,0,,,,,10.7,233,1010.5,65.4,4.6,240.9,20.7,9,,2020-01-31T06:39:38,2020-01-31T18:29:26,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-01,37.1,22.1,28.9,37.8,22.1,29.7,19.7,62.7,0,0,0,,,,,10.7,231.7,1010.6,38.4,4.8,252.5,21.9,9,,2020-02-01T06:39:38,2020-02-01T18:29:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-02,36.9,21.4,28.7,35.9,21.4,28.4,15.3,49.3,0,0,0,,,,,17.7,334.5,1010.5,66,5.2,241,20.7,9,,2020-02-02T06:39:38,2020-02-02T18:30:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-03,36.4,19.2,27.1,33.6,19.2,26.2,10.9,44.1,0,0,0,,,,,21.5,60.5,1011.2,52.4,5,241.3,20.9,9,,2020-02-03T06:39:36,2020-02-03T18:30:16,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-04,36.1,17.4,26.8,33.2,17.4,25.7,7.6,39.1,0,0,0,,,,,14.2,35.9,1011.6,22.3,4.3,272.6,23.5,9,,2020-02-04T06:39:33,2020-02-04T18:30:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-05,36.4,18.2,26.5,34.7,18.2,26.3,14.2,53,1.843,100,4.17,rain,,,,11.2,334.1,1011.4,28.4,4.8,260.4,22.5,9,,2020-02-05T06:39:30,2020-02-05T18:30:46,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-02-06,36.7,18.1,26.5,36,18.1,26.4,15.1,55.9,0,0,0,,,,,14.8,344.2,1011,29.6,5.6,255.7,22.1,9,,2020-02-06T06:39:26,2020-02-06T18:31:00,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-07,36.8,19.1,27.1,34.3,19.1,26.4,10.8,45.5,0,0,0,,,,,14.8,15.2,1011.7,20.7,4.6,267.5,23.2,9,,2020-02-07T06:39:20,2020-02-07T18:31:13,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-08,38.1,17.1,26.8,35.1,17.1,25.7,6.9,36.8,0,0,0,,,,,14.8,0.4,1011.1,16.4,3.4,289.5,25.1,10,,2020-02-08T06:39:14,2020-02-08T18:31:26,0.47,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2020-02-09,36.2,20.1,27.9,36.4,20.1,28.3,19,63.8,0,0,0,,,,,18.4,253.8,1011.1,25.3,4.7,255.6,21.9,9,,2020-02-09T06:39:07,2020-02-09T18:31:37,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-10,36.1,24.7,29,38.2,24.7,30.8,22,69,0.9,100,8.33,rain,,,,14.8,234.6,1011.9,60.7,7.1,181.5,15.6,6,,2020-02-10T06:38:59,2020-02-10T18:31:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-02-11,33.2,23.1,27.8,35.4,23.1,27.9,18,61.9,0.422,100,4.17,rain,,,,14.8,317,1012.1,70.5,5.2,163.2,14,8,,2020-02-11T06:38:50,2020-02-11T18:31:59,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-02-12,36.1,21.3,28.1,33.2,21.3,27.1,5.4,28,0,0,0,,,,,22.3,359.9,1011.2,31,2.4,226.1,19.3,9,,2020-02-12T06:38:40,2020-02-12T18:32:08,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-13,36.4,19.2,27.8,34,19.2,26.9,9.9,37.1,0,0,0,,,,,22.3,28.4,1010.5,8.9,1.1,209.4,17.9,8,,2020-02-13T06:38:29,2020-02-13T18:32:18,0.65,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2020-02-14,37.1,21.2,28.2,34.2,21.2,27,7.1,32.3,0,0,0,,,,,22.3,5.4,1010,22.3,1.5,207.8,17.8,8,,2020-02-14T06:38:18,2020-02-14T18:32:26,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-15,38.1,19.1,27.8,35.4,19.1,27.1,10.3,40,0,0,0,,,,,11.2,321.4,1009.6,20.8,3.3,234.3,20.3,9,,2020-02-15T06:38:05,2020-02-15T18:32:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-16,38.5,20.1,28.2,36.4,20.1,27.9,12.6,43.9,0,0,0,,,,,18.4,351.8,1009.8,20.5,3.7,259.8,22.7,9,,2020-02-16T06:37:52,2020-02-16T18:32:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-02-17,38.1,22.1,29.4,38.7,22.1,30.9,19.6,60.5,0,0,0,,,,,18.4,233.3,1010.3,22.3,3.7,262.8,22.8,9,,2020-02-17T06:37:38,2020-02-17T18:32:47,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-18,37.1,24.1,30.3,39.9,24.1,32.4,22,65.7,0,0,0,,,,,22.3,220.8,1010.4,19.4,5,234.8,20.4,8,,2020-02-18T06:37:23,2020-02-18T18:32:53,0.82,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2020-02-19,38.1,24.6,30.3,39.9,24.6,32.6,21.9,64.6,0,0,0,,,,,18.4,222.9,1009,29.4,5.4,238.9,20.6,9,,2020-02-19T06:37:08,2020-02-19T18:32:58,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-20,36.2,24.7,30,40.9,24.7,32.8,22.8,68.3,0,0,0,,,,,18.4,213.1,1008,62.9,5.7,199.7,17.3,7,,2020-02-20T06:36:51,2020-02-20T18:33:02,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-02-21,37.7,24.7,30.5,41,24.7,32.7,21.7,62.7,0.1,100,4.17,rain,,,,14.8,221.4,1008.1,65.8,5.2,197.1,16.9,7,,2020-02-21T06:36:34,2020-02-21T18:33:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-02-22,38.1,24.1,30.6,42.1,24.1,32.9,21.1,59.3,0,0,0,,,,,18.4,217.3,1009.5,39.8,5.8,153.7,13.2,6,,2020-02-22T06:36:17,2020-02-22T18:33:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-02-23,38.1,25.6,30.9,41.7,25.6,33.3,22.3,64.4,0,0,0,,,,,17.7,234.3,1009.9,25.8,6.8,175.4,15,7,,2020-02-23T06:35:58,2020-02-23T18:33:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-24,38.1,26.1,31.3,40,26.1,34,21.8,61.5,0,0,0,,,,,14.8,222,1009.7,56.2,5.9,164.7,14.1,6,,2020-02-24T06:35:39,2020-02-24T18:33:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-25,37.2,26,30.7,38.1,26,32.6,21.2,62,0,0,0,,,,,14.8,250.2,1009.3,43.1,5.8,229.8,19.9,8,,2020-02-25T06:35:19,2020-02-25T18:33:16,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-02-26,38.1,23.1,29.7,40.2,23.1,31.2,21.3,65.4,0,0,0,,,,,14.8,224.3,1008.9,39.6,4.6,256.4,22.2,9,,2020-02-26T06:34:59,2020-02-26T18:33:17,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-02-27,38.1,24.7,30.7,40.4,24.7,32.6,21.7,63.4,0.1,100,4.17,rain,,,,18.4,231.8,1009.4,42,5.4,267.9,23.1,9,,2020-02-27T06:34:38,2020-02-27T18:33:18,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-02-28,38.1,26.1,30.5,40.9,26.1,33.2,22.9,67.7,0.3,100,12.5,rain,,,,21.5,238.2,1010.3,60.8,5.6,258.6,22.2,9,,2020-02-28T06:34:16,2020-02-28T18:33:18,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-02-29,39.1,24.1,31,40.5,24.1,32.5,20.2,57.2,0,0,0,,,,,14.8,274.8,1009.5,48.3,6.2,246.5,21.3,9,,2020-02-29T06:33:54,2020-02-29T18:33:17,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-03-01,40.1,26.1,31.8,41.6,26.1,34.9,22.1,61.6,0,0,0,,,,,25.9,208.3,1009.1,55.5,5.2,214.3,18.4,8,,2020-03-01T06:33:31,2020-03-01T18:33:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-03-02,38.1,26.1,30.9,42.1,26.1,33.7,22.9,65.9,0.3,100,12.5,rain,,,,18.4,205,1010.5,38.9,7.5,182.3,15.6,7,,2020-03-02T06:33:08,2020-03-02T18:33:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-03,35.1,26.1,29.3,42,26.1,33.1,23.5,72.5,0,0,0,,,,,25,247,1011.6,71.1,8.8,155.4,13.2,6,,2020-03-03T06:32:44,2020-03-03T18:33:13,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2020-03-04,37.2,24.1,28.8,42,24.1,30.9,22.8,73.1,3.853,100,4.17,rain,,,,29.5,202,1011.5,44.5,7.9,197.3,17,8,,2020-03-04T06:32:20,2020-03-04T18:33:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-05,36.6,23.7,28.3,43.3,23.7,30.2,22.5,73.4,0.428,100,4.17,rain,,,,22.3,180.2,1010.7,60.8,9.7,146.4,12.4,5,,2020-03-05T06:31:55,2020-03-05T18:33:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-06,36.8,24.1,27.8,41,24.1,29,22,73.7,0.422,100,8.33,rain,,,,22.3,204.8,1009.9,56.9,8.4,247.2,21.4,9,,2020-03-06T06:31:30,2020-03-06T18:33:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-07,35.6,23.1,29,40.4,23.1,31.7,22.7,71.5,0.029,100,4.17,rain,,,,21.5,211.2,1009.6,42.3,9.1,244.6,21.2,9,,2020-03-07T06:31:04,2020-03-07T18:33:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-08,36.1,24.2,28.9,40.9,24.2,31.3,23,72.6,0.5,100,16.67,rain,,,,22.3,216.5,1009.9,71.7,9.8,241.2,20.6,9,,2020-03-08T06:30:38,2020-03-08T18:32:59,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-09,37.1,24.7,28.1,42.2,24.7,30.6,23.8,79.2,0.332,100,4.17,rain,,,,22.3,195.8,1010,72.4,8.9,203.7,17.6,8,,2020-03-09T06:30:12,2020-03-09T18:32:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-10,37.1,24.1,28.1,40.7,24.1,29.8,22.8,75.9,3.216,100,4.17,rain,,,,25.9,213.9,1009.6,75.2,8.2,126.5,10.9,5,,2020-03-10T06:29:45,2020-03-10T18:32:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,65563099999"
ivory coast,2020-03-11,36.1,24.7,29.1,39.9,24.7,31.2,22.5,70.3,0.218,100,4.17,rain,,,,14.8,232.6,1008.9,73.4,8.8,144.8,12.5,5,,2020-03-11T06:29:18,2020-03-11T18:32:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-12,38.1,26.1,31,41.9,26.1,34.1,22.8,66,0,0,0,,,,,14.8,214.6,1009,60.3,9.5,242.3,21,9,,2020-03-12T06:28:51,2020-03-12T18:32:41,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2020-03-13,37.1,24.7,30.2,40.2,24.7,33.1,23.2,69.5,1.3,100,33.33,rain,,,,22.3,234,1008.6,58.3,10,227.1,19.8,8,,2020-03-13T06:28:23,2020-03-13T18:32:36,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-14,37.1,26.1,30,41.2,26.1,33.6,23.5,70.2,2.4,100,20.83,rain,,,,22.3,209.6,1009.2,75.4,8.9,205.6,17.8,7,,2020-03-14T06:27:55,2020-03-14T18:32:30,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-15,36.1,24,28.2,42.2,24,30.6,22.6,72.9,0.332,100,4.17,rain,,,,25.9,244.2,1009.8,68.6,9,101.9,8.8,4,,2020-03-15T06:27:27,2020-03-15T18:32:25,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,65563099999"
ivory coast,2020-03-16,36.5,23.1,29,41.8,23.1,32,23.1,73.7,13.779,100,4.17,rain,,,,14.8,227.8,1008.8,62,8.5,251.8,21.9,9,,2020-03-16T06:26:58,2020-03-16T18:32:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-17,36.1,26.1,29.9,42.1,26.1,33.5,23.7,71.3,0.1,100,4.17,rain,,,,18.4,219.8,1009.1,76,9.7,172.6,14.9,6,,2020-03-17T06:26:30,2020-03-17T18:32:13,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-18,36.1,25.9,29.9,41.6,25.9,33.2,23.4,70.4,0.1,100,4.17,rain,,,,22.3,216.9,1009.8,85.9,9.8,169.7,14.8,6,,2020-03-18T06:26:01,2020-03-18T18:32:07,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-19,36.5,24.7,30,42.1,24.7,33.2,23.1,68.9,0.1,100,4.17,rain,,,,22.3,224,1010,73.1,8.5,172.1,14.9,6,,2020-03-19T06:25:32,2020-03-19T18:32:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-20,36.1,24.5,28,43.3,24.5,30,23.9,80.1,3.853,100,4.17,rain,,,,21.5,230.7,1009.6,81.9,9.1,220.5,19.1,8,,2020-03-20T06:25:03,2020-03-20T18:31:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-21,35.5,24.2,29.3,42.1,24.2,32.3,23.5,73,0.221,100,4.17,rain,,,,18.4,229.5,1009.5,84.9,9.9,183.7,16,6,,2020-03-21T06:24:34,2020-03-21T18:31:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-22,36.1,23.8,28.8,42.1,23.8,31.6,23.7,76.5,3.893,100,8.33,rain,,,,18.4,237.9,1009.2,79.9,8.8,162.6,14.1,6,,2020-03-22T06:24:04,2020-03-22T18:31:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-23,36.1,23.1,28.5,39.9,23.1,30.5,22.1,70.9,0.022,100,4.17,rain,,,,21.5,236.7,1010.8,82.1,9.1,164.8,14.3,7,,2020-03-23T06:23:35,2020-03-23T18:31:34,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2020-03-24,33,24.1,27.5,37,24.1,29.2,22.6,75.9,0,0,0,,,,,22.3,212.7,1011.7,80.8,9.3,146.1,12.7,6,,2020-03-24T06:23:06,2020-03-24T18:31:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
